범퍼,295
체육,507
시설물,2034
전신주,1996
현상,1243
무더기,39
아침,2847
시경,481
카니발,519
팽,14
국제,246
센터,2752
소유,397
추정,894
의문,464
제기,1452
탑승,553
여성,525
욕설,318
시도,497
연출,67
당사자,106
사과,315
은성,98
정미소,9
새끼,80
고양이,284
로드킬,37
신리,49
낙엽송,10
입문,6
하루,2215
상록수,18
봄,193
그늘,160
저서,107
햇빛,141
시시,34
카메라,3254
낙엽,348
골목길,2016
이것,597
각성,31
사라,21
절,359
주인,1023
배회,23
큰소리,46
우리,1756
공격,84
상처,181
위기,123
기대,215
주장,225
여고,220
오수관,254
완전,331
요소,1347
버스전용차로,1154
쉐보레,105
스파크,222
동도,90
변호,4
도로변,3169
덤프트럭,632
에버그린,8
관광,185
덤프,335
트,676
럼,45
톤,839
화물,1185
삼,1970
교회,2046
인왕산,10
호랑이,10
동상,39
스카이웨이,10
커브,729
오대양,1
개인택시,105
차주,1244
이름,361
변희,1
갑,303
변수갑,1
태왕,38
메트로,53
시티,583
주의,657
표시,4561
분리,940
봉파,154
종합,939
가구,492
흡수대,22
원주,157
의료,195
원,2559
응급실,103
구급차,110
거울,882
분별,16
어제,343
이곳,4218
할머니,312
할아버지,135
걸음,89
한참,280
기사,1589
출발,689
일운,3
누,1584
소동,13
서희,100
스타,841
힐스,112
오션시티,26
부출,22
입주민,875
도,2459
합류,597
부분,6461
달,2224
간,2260
비장,147
애인,293
다량,253
확보,2881
판단,1118
일운면,8
수용,605
이번,1297
육안,136
강아지,260
안고,22
빗물받이,979
차단,740
금빛,14
종합안,9
엄벌,415
선주,56
세로,123
받침목,22
검찰청,42
기입,26
정거장,251
회차,180
어려움,1605
리어,73
램프,501
차비,94
거지,24
콩나물,14
수제,25
꽈배기,10
쇠,502
철판,662
포르쉐,25
카이엔,5
마북,11
담배,1399
초,3269
지속,2829
줄담배,10
서부,340
시장,3406
로체,56
그랜저,325
이쪽,516
제차,332
순서,76
이보호,684
녹색,420
불,2725
대전시,222
유성구,278
봉명동,183
번지,3130
제주,394
어멍,4
해장국,85
시월애,6
도토리,10
미점,2732
변경,6401
조수석,224
동승자,131
부위,601
홍조,23
부동산,705
청춘,19
야식,5
딩,101
머,98
돈,822
설천,8
순대,50
국밥,100
효자,60
심원,20
전봇대,3187
통신선,1429
짐,931
시설,4855
